index,type,name,resident,streamed,parentStack
1119,localize,WEAPON_PDA_HACK,26,0,||assetlist
1120,localize,WEAPON_PDA_HACK_DESC,218,0,||assetlist
1121,localize,WEAPON_PDA_HACK_STAT_CAPS,36,0,||assetlist
1122,localize,WEAPON_PDA_HACK_STAT_DESC,78,0,||assetlist
1123,localize,WEAPON_PICKUPNEWWEAPON,83,0,||assetlist
1124,localize,WEAPON_PISTOL_BURST_DESC,92,0,||assetlist
1125,localize,WEAPON_PISTOL_BURST_DW,39,0,||assetlist
1126,localize,WEAPON_PISTOL_ENERGY,29,0,||assetlist
1127,localize,WEAPON_PISTOL_ENERGY_DESC,94,0,||assetlist
1128,localize,WEAPON_PISTOL_FULLAUTO_DESC,113,0,||assetlist
1129,localize,WEAPON_PISTOL_FULLAUTO_DW,52,0,||assetlist
1130,localize,WEAPON_PISTOL_M1911,25,0,||assetlist
1131,localize,WEAPON_PISTOL_M1911_DESC,105,0,||assetlist
1132,localize,WEAPON_PISTOL_M1911_DW,40,0,||assetlist
1133,localize,WEAPON_PISTOL_REVOLVER_UPGRADED,42,0,||assetlist
1134,localize,WEAPON_PISTOL_SHOTGUN,33,0,||assetlist
1135,localize,WEAPON_PISTOL_SHOTGUN_DESC,141,0,||assetlist
1136,localize,WEAPON_PISTOL_SHOTGUN_DW,48,0,||assetlist
1137,localize,WEAPON_PISTOL_STANDARD_DESC,79,0,||assetlist
1138,localize,WEAPON_PISTOL_STANDARD_DW,58,0,||assetlist
1139,localize,WEAPON_PRECISION,36,0,||assetlist
1140,localize,WEAPON_PROXIMITY_GRENADE,38,0,||assetlist
1141,localize,WEAPON_PROXIMITY_GRENADE_DESC,102,0,||assetlist
1142,localize,WEAPON_PROXIMITY_GRENADE_STAT_CAPS,35,0,||assetlist
1143,localize,WEAPON_PROXIMITY_GRENADE_STAT_DESC,96,0,||assetlist
1144,localize,WEAPON_QUICKDRAW,30,0,||assetlist
1145,localize,WEAPON_RANGEFINDER,38,0,||assetlist
1146,localize,WEAPON_RAY_GUN,28,0,||assetlist
1147,localize,WEAPON_RECON,26,0,||assetlist
1148,localize,WEAPON_RECON1,14,0,||assetlist
1149,localize,WEAPON_REDDOT,18,0,||assetlist
1150,localize,WEAPON_REFLEX,33,0,||assetlist
1151,localize,WEAPON_REM870MCS,26,0,||assetlist
1152,localize,WEAPON_RF,24,0,||assetlist
1153,localize,WEAPON_RIOTSHIELD,43,0,||assetlist
1154,localize,WEAPON_RIOTSHIELD_DESC,117,0,||assetlist
1155,localize,WEAPON_SATCHEL_CHARGE,25,0,||assetlist
1156,localize,WEAPON_SATCHEL_CHARGE_DESC,78,0,||assetlist
1157,localize,WEAPON_SATCHEL_CHARGE_PICKUP,63,0,||assetlist
1158,localize,WEAPON_SCRAMBLER,30,0,||assetlist
1159,localize,WEAPON_SCRAMBLER_DESC,104,0,||assetlist
1160,localize,WEAPON_SENSOR_GRENADE,50,0,||assetlist
1161,localize,WEAPON_SENSOR_GRENADE_DESC,103,0,||assetlist
1162,localize,WEAPON_SENTRY_TURRET_DROP,72,0,||assetlist
1163,localize,WEAPON_SF,32,0,||assetlist
1164,localize,WEAPON_SHOTGUN_DNI,41,0,||assetlist
1165,localize,WEAPON_SHOTGUN_ENERGY,30,0,||assetlist
1166,localize,WEAPON_SHOTGUN_ENERGY_DESC,98,0,||assetlist
1167,localize,WEAPON_SHOTGUN_FULLAUTO_DESC,96,0,||assetlist
1168,localize,WEAPON_SHOTGUN_OLYMPIA,31,0,||assetlist
1169,localize,WEAPON_SHOTGUN_OLYMPIA_DESC,121,0,||assetlist
1170,localize,WEAPON_SHOTGUN_PRECISION_DESC,145,0,||assetlist
1171,localize,WEAPON_SHOTGUN_PUMP_DESC,96,0,||assetlist
1172,localize,WEAPON_SHOTGUN_PUMP_JUICED,64,0,||assetlist
1173,localize,WEAPON_SHOTGUN_SEMIAUTO_DESC,98,0,||assetlist
1174,localize,WEAPON_SMG_AK74U,24,0,||assetlist
1175,localize,WEAPON_SMG_AK74U_DESC,96,0,||assetlist
1176,localize,WEAPON_SMG_BURST_DESC,177,0,||assetlist
1177,localize,WEAPON_SMG_CAPACITY_DESC,88,0,||assetlist
1178,localize,WEAPON_SMG_FASTFIRE_DESC,82,0,||assetlist
1179,localize,WEAPON_SMG_LONGRANGE,31,0,||assetlist
1180,localize,WEAPON_SMG_LONGRANGE_DESC,105,0,||assetlist
1181,localize,WEAPON_SMG_MP40,22,0,||assetlist
1182,localize,WEAPON_SMG_MP40_DESC,114,0,||assetlist
1183,localize,WEAPON_SMG_MSMC,20,0,||assetlist
1184,localize,WEAPON_SMG_MSMC_DESC,77,0,||assetlist
1185,localize,WEAPON_SMG_NAILGUN,36,0,||assetlist
1186,localize,WEAPON_SMG_NAILGUN_DESC,121,0,||assetlist
1187,localize,WEAPON_SMG_PPSH,21,0,||assetlist
1188,localize,WEAPON_SMG_PPSH_DESC,127,0,||assetlist
1189,localize,WEAPON_SMG_RECHAMBER,27,0,||assetlist
1190,localize,WEAPON_SMG_RECHAMBER_DESC,85,0,||assetlist
1191,localize,WEAPON_SMG_STANDARD_DESC,116,0,||assetlist
1192,localize,WEAPON_SMG_STEN,21,0,||assetlist
1193,localize,WEAPON_SMG_STEN_DESC,108,0,||assetlist
1194,localize,WEAPON_SMG_VERSATILE_DESC,121,0,||assetlist
1195,localize,WEAPON_SMOKE_GRENADE,49,0,||assetlist
1196,localize,WEAPON_SNIPER_CHARGESHOT,30,0,||assetlist
1197,localize,WEAPON_SNIPER_CHARGESHOT_DESC,196,0,||assetlist
1198,localize,WEAPON_SNIPER_DOUBLE,29,0,||assetlist
1199,localize,WEAPON_SNIPER_DOUBLE_DESC,169,0,||assetlist
1200,localize,WEAPON_SNIPER_FASTBOLT_DESC,176,0,||assetlist
1201,localize,WEAPON_SNIPER_FASTSEMI_DESC,156,0,||assetlist
1202,localize,WEAPON_SNIPER_MOSIN,28,0,||assetlist
1203,localize,WEAPON_SNIPER_MOSIN_DESC,171,0,||assetlist
1204,localize,WEAPON_SNIPER_POWERBOLT_DESC,173,0,||assetlist
1205,localize,WEAPON_SNIPER_QUICKSCOPE,42,0,||assetlist
1206,localize,WEAPON_SNIPER_QUICKSCOPE_DESC,178,0,||assetlist
1207,localize,WEAPON_SNIPER_XPR50,27,0,||assetlist
1208,localize,WEAPON_SNIPER_XPR50_DESC,191,0,||assetlist
1209,localize,WEAPON_SPECIAL_CROSSBOW,38,0,||assetlist
1210,localize,WEAPON_SPECIAL_CROSSBOW_DESC,113,0,||assetlist
1211,localize,WEAPON_SPECIAL_CROSSBOW_DW,53,0,||assetlist
1212,localize,WEAPON_SPECIAL_DISCGUN,34,0,||assetlist
1213,localize,WEAPON_SPECIAL_DISCGUN_DESC,152,0,||assetlist
1214,localize,WEAPON_SPECIAL_KNIFE_BALLISTIC,62,0,||assetlist
1215,localize,WEAPON_SPECIAL_KNIFE_BALLISTIC_DESC,76,0,||assetlist
1216,localize,WEAPON_SPIKE_LAUNCHER,50,0,||assetlist
1217,localize,WEAPON_SPIKE_LAUNCHER_BLASTING,38,0,||assetlist
1218,localize,WEAPON_SPIKE_LAUNCHER_DETONATE_MODE,52,0,||assetlist
1219,localize,WEAPON_SPIKE_LAUNCHER_READY,41,0,||assetlist
1220,localize,WEAPON_SPIKE_LAUNCHER_STANDBY,46,0,||assetlist
1221,localize,WEAPON_STACKFIRE,36,0,||assetlist
1222,localize,WEAPON_STALKER,28,0,||assetlist
1223,localize,WEAPON_STEADYAIM,30,0,||assetlist
1224,localize,WEAPON_STEN,12,0,||assetlist
1225,localize,WEAPON_STICKY_GRENADE,41,0,||assetlist
1226,localize,WEAPON_STICKY_GRENADE_DESC,84,0,||assetlist
1227,localize,WEAPON_STINGER,34,0,||assetlist
1228,localize,WEAPON_STINGER_DESC,150,0,||assetlist
1229,localize,WEAPON_STINGER_FREEFIRE,24,0,||assetlist
1230,localize,WEAPON_STINGER_LOCKON,22,0,||assetlist
1231,localize,WEAPON_STRELA_LAUNCHER_KILLS_CHALLENGE_DESC,93,0,||assetlist
1232,localize,WEAPON_STUN_GRENADE,31,0,||assetlist
1233,localize,WEAPON_STUN_GRENADE_DESC,97,0,||assetlist
1234,localize,WEAPON_STUN_GRENADE_STAT_CAPS,30,0,||assetlist
1235,localize,WEAPON_STUN_GRENADE_STAT_DESC,88,0,||assetlist
1236,localize,WEAPON_SUPPLY,21,0,||assetlist
1237,localize,WEAPON_SUPPLY_DROP,41,0,||assetlist
1238,localize,WEAPON_SUPPLY_STATION,65,0,||assetlist
1239,localize,WEAPON_SUPPRESSED,37,0,||assetlist
1240,localize,WEAPON_SWAPWEAPONS,85,0,||assetlist
1241,localize,WEAPON_SWAYREDUC,27,0,||assetlist
1242,localize,WEAPON_SYRETTE,28,0,||assetlist
1243,localize,WEAPON_SYSTEM_DISABLED,73,0,||assetlist
1244,localize,WEAPON_TACKNIFE,44,0,||assetlist
1245,localize,WEAPON_TARGETING_ABORTED,50,0,||assetlist
1246,localize,WEAPON_TARGET_ALREADY_TARGETED,74,0,||assetlist
1247,localize,WEAPON_TARGET_BEING_USED,53,0,||assetlist
1248,localize,WEAPON_TARGET_INVALID_TYPE,58,0,||assetlist
1249,localize,WEAPON_TARGET_IS_DISABLED,57,0,||assetlist
1250,localize,WEAPON_TARGET_LOCK_REQUIRED,28,0,||assetlist
1251,localize,WEAPON_TARGET_LOS_REQUIRED,67,0,||assetlist
1252,localize,WEAPON_TARGET_NOT_ENOUGH_CLEARANCE,72,0,||assetlist
1253,localize,WEAPON_TARGET_OUT_OF_RANGE,55,0,||assetlist
1254,localize,WEAPON_TARGET_TOO_CLOSE,55,0,||assetlist
1255,localize,WEAPON_TASER_SPIKE_PICKUP,80,0,||assetlist
1256,localize,WEAPON_TEAMMATE_HACKING,47,0,||assetlist
1257,localize,WEAPON_TEAMMATE_LOCK_ON,38,0,||assetlist
1258,localize,WEAPON_TESLA_GUN,45,0,||assetlist
1259,localize,WEAPON_THOMPSON,32,0,||assetlist
1260,localize,WEAPON_THUNDERGUN,37,0,||assetlist
1261,localize,WEAPON_TOTAL_LAUNCHER_KILLS_CHALLENGE_DESC,128,0,||assetlist
1262,localize,WEAPON_TOTAL_LAUNCHER_MULTIKILLS_CHALLENGE_DESC,103,0,||assetlist
1263,localize,WEAPON_TOW,45,0,||assetlist
1264,localize,WEAPON_TOW_DESC,47,0,||assetlist
1265,localize,WEAPON_TOW_TURRET_DROP,60,0,||assetlist
1266,localize,WEAPON_TROPHY_SYSTEM,37,0,||assetlist
1267,localize,WEAPON_TROPHY_SYSTEM_DESC,219,0,||assetlist
1268,localize,WEAPON_TROPHY_SYSTEM_STAT_CAPS,47,0,||assetlist
1269,localize,WEAPON_TROPHY_SYSTEM_STAT_DESC,89,0,||assetlist
1270,localize,WEAPON_UNLOCKED,38,0,||assetlist
1271,localize,WEAPON_VZOOM,29,0,||assetlist
1272,localize,WEAPON_WILLY_PETE,18,0,||assetlist
1273,localize,WEAPON_WILLY_PETE_DESC,149,0,||assetlist
1274,localize,WEAPON_WILLY_PETE_STAT_CAPS,47,0,||assetlist
1275,localize,WEAPON_WILLY_PETE_STAT_DESC,80,0,||assetlist
1276,localize,WEAPON_XR2,11,0,||assetlist
1277,localize,WEAPON_XR2_DESC,74,0,||assetlist
1278,localize,WEAPON_ZM_GRAVITY_SPIKES,25,0,||assetlist
1279,localize,WEAPON_ZOMBIE_MELEE,45,0,||assetlist
1280,localize,ZMUI_BGB_ALCHEMICAL_ANTITHESIS,46,0,||assetlist
1281,localize,ZMUI_BGB_ALCHEMICAL_ANTITHESIS_CAPS,36,0,||assetlist
1282,localize,ZMUI_BGB_ALCHEMICAL_ANTITHESIS_DESC,172,0,||assetlist
1283,localize,ZMUI_BGB_ALCHEMICAL_ANTITHESIS_FACTORY_CAPS,44,0,||assetlist
1284,localize,ZMUI_BGB_ALCHEMICAL_ANTITHESIS_HINT,125,0,||assetlist
1285,localize,ZMUI_BGB_ANYWHERE_BUT_HERE,42,0,||assetlist
1286,localize,ZMUI_BGB_ANYWHERE_BUT_HERE_CAPS,32,0,||assetlist
1287,localize,ZMUI_BGB_ANYWHERE_BUT_HERE_DESC,179,0,||assetlist
1288,localize,ZMUI_BGB_ANYWHERE_BUT_HERE_FACTORY_CAPS,40,0,||assetlist
1289,localize,ZMUI_BGB_ANYWHERE_BUT_HERE_HINT,109,0,||assetlist
1290,localize,ZMUI_BUBBLEGUM_CAPS,20,0,||assetlist
1291,localize,ZMUI_BGB_IN_PLAIN_SIGHT,42,0,||assetlist
1292,localize,ZMUI_BGB_IN_PLAIN_SIGHT_CAPS,29,0,||assetlist
1293,localize,ZMUI_BGB_IN_PLAIN_SIGHT_DESC,102,0,||assetlist
1294,localize,ZMUI_BGB_IN_PLAIN_SIGHT_FACTORY_CAPS,37,0,||assetlist
1295,localize,ZMUI_BGB_IN_PLAIN_SIGHT_HINT,102,0,||assetlist
1296,localize,ZMUI_BGB_LUCKY_CRIT,32,0,||assetlist
1297,localize,ZMUI_BGB_LUCKY_CRIT_CAPS,25,0,||assetlist
1298,localize,ZMUI_BGB_LUCKY_CRIT_DESC,114,0,||assetlist
1299,localize,ZMUI_BGB_LUCKY_CRIT_FACTORY_CAPS,33,0,||assetlist
1300,localize,ZMUI_BGB_LUCKY_CRIT_HINT,76,0,||assetlist
1301,localize,ZMUI_BGB_ARMAMENTAL_ACCOMPLISHMENT,53,0,||assetlist
1302,localize,ZMUI_BGB_ARMAMENTAL_ACCOMPLISHMENT_CAPS,40,0,||assetlist
1303,localize,ZMUI_BGB_ARMAMENTAL_ACCOMPLISHMENT_DESC,191,0,||assetlist
1304,localize,ZMUI_BGB_ARMAMENTAL_ACCOMPLISHMENT_FACTORY_CAPS,48,0,||assetlist
1305,localize,ZMUI_BGB_ARMAMENTAL_ACCOMPLISHMENT_HINT,118,0,||assetlist
1306,localize,ZMUI_BGB_ARSENAL_ACCELERATOR,44,0,||assetlist
1307,localize,ZMUI_BGB_ARSENAL_ACCELERATOR_CAPS,34,0,||assetlist
1308,localize,ZMUI_BGB_ARSENAL_ACCELERATOR_DESC,126,0,||assetlist
1309,localize,ZMUI_BGB_ARSENAL_ACCELERATOR_FACTORY_CAPS,42,0,||assetlist
1310,localize,ZMUI_BGB_ARSENAL_ACCELERATOR_HINT,107,0,||assetlist
1311,localize,ZMUI_BGB_ALWAYS_DONE_SWIFTLY,44,0,||assetlist
1312,localize,ZMUI_BGB_ALWAYS_DONE_SWIFTLY_CAPS,34,0,||assetlist
1313,localize,ZMUI_BGB_ALWAYS_DONE_SWIFTLY_DESC,142,0,||assetlist
1314,localize,ZMUI_BGB_ALWAYS_DONE_SWIFTLY_FACTORY_CAPS,42,0,||assetlist
1315,localize,ZMUI_BGB_ALWAYS_DONE_SWIFTLY_HINT,121,0,||assetlist
1316,localize,ZMUI_BGB_ARMS_GRACE,38,0,||assetlist
1317,localize,ZMUI_BGB_ARMS_GRACE_CAPS,25,0,||assetlist
1318,localize,ZMUI_BGB_ARMS_GRACE_DESC,134,0,||assetlist
1319,localize,ZMUI_BGB_ARMS_GRACE_FACTORY_CAPS,33,0,||assetlist
1320,localize,ZMUI_BGB_ARMS_GRACE_HINT,102,0,||assetlist
1321,localize,ZMUI_BGB_COAGULANT,31,0,||assetlist
1322,localize,ZMUI_BGB_COAGULANT_CAPS,24,0,||assetlist
1323,localize,ZMUI_BGB_COAGULANT_DESC,82,0,||assetlist
1324,localize,ZMUI_BGB_COAGULANT_FACTORY_CAPS,32,0,||assetlist
1325,localize,ZMUI_BGB_COAGULANT_HINT,64,0,||assetlist
1326,localize,ZMUI_BGB_STOCK_OPTION,37,0,||assetlist
1327,localize,ZMUI_BGB_STOCK_OPTION_CAPS,27,0,||assetlist
1328,localize,ZMUI_BGB_STOCK_OPTION_DESC,134,0,||assetlist
1329,localize,ZMUI_BGB_STOCK_OPTION_FACTORY_CAPS,35,0,||assetlist
1330,localize,ZMUI_BGB_STOCK_OPTION_HINT,105,0,||assetlist
1331,localize,ZMUI_BGB_IMPATIENT,34,0,||assetlist
1332,localize,ZMUI_BGB_IMPATIENT_CAPS,24,0,||assetlist
1333,localize,ZMUI_BGB_IMPATIENT_DESC,166,0,||assetlist
1334,localize,ZMUI_BGB_IMPATIENT_FACTORY_CAPS,32,0,||assetlist
1335,localize,ZMUI_BGB_IMPATIENT_HINT,116,0,||assetlist
1336,localize,ZMUI_BGB_SWORD_FLAY,32,0,||assetlist
1337,localize,ZMUI_BGB_SWORD_FLAY_CAPS,25,0,||assetlist
1338,localize,ZMUI_BGB_SWORD_FLAY_DESC,123,0,||assetlist
1339,localize,ZMUI_BGB_SWORD_FLAY_FACTORY_CAPS,33,0,||assetlist
1340,localize,ZMUI_BGB_SWORD_FLAY_HINT,85,0,||assetlist
1341,localize,ZMUI_BGB_DANGER_CLOSEST,33,0,||assetlist
1342,localize,ZMUI_BGB_DANGER_CLOSEST_CAPS,29,0,||assetlist
1343,localize,ZMUI_BGB_DANGER_CLOSEST_DESC,103,0,||assetlist
1344,localize,ZMUI_BGB_DANGER_CLOSEST_FACTORY_CAPS,37,0,||assetlist
1345,localize,ZMUI_BGB_DANGER_CLOSEST_HINT,86,0,||assetlist
1346,localize,ZMUI_BGB_FIRING_ON_ALL_CYLINDERS,51,0,||assetlist
1347,localize,ZMUI_BGB_FIRING_ON_ALL_CYLINDERS_CAPS,38,0,||assetlist
1348,localize,ZMUI_BGB_FIRING_ON_ALL_CYLINDERS_DESC,109,0,||assetlist
1349,localize,ZMUI_BGB_FIRING_ON_ALL_CYLINDERS_FACTORY_CAPS,46,0,||assetlist
1350,localize,ZMUI_BGB_FIRING_ON_ALL_CYLINDERS_HINT,92,0,||assetlist
1351,localize,ZMUI_BGB_NOW_YOU_SEE_ME,36,0,||assetlist
1352,localize,ZMUI_BGB_NOW_YOU_SEE_ME_CAPS,29,0,||assetlist
1353,localize,ZMUI_BGB_NOW_YOU_SEE_ME_DESC,112,0,||assetlist
1354,localize,ZMUI_BGB_NOW_YOU_SEE_ME_FACTORY_CAPS,37,0,||assetlist
1355,localize,ZMUI_BGB_NOW_YOU_SEE_ME_HINT,123,0,||assetlist
1356,localize,ZMUI_BGB_NEWTONIAN_NEGATION,49,0,||assetlist
1357,localize,ZMUI_BGB_NEWTONIAN_NEGATION_CAPS,33,0,||assetlist
1358,localize,ZMUI_BGB_NEWTONIAN_NEGATION_DESC,119,0,||assetlist
1359,localize,ZMUI_BGB_NEWTONIAN_NEGATION_FACTORY_CAPS,41,0,||assetlist
1360,localize,ZMUI_BGB_NEWTONIAN_NEGATION_HINT,79,0,||assetlist
1361,localize,ZMUI_BGB_NEWTONIAN_NEGATION_LOCKED,134,0,||assetlist
1362,localize,ZMUI_BGB_PROJECTILE_VOMITING,45,0,||assetlist
1363,localize,ZMUI_BGB_PROJECTILE_VOMITING_CAPS,34,0,||assetlist
1364,localize,ZMUI_BGB_PROJECTILE_VOMITING_DESC,182,0,||assetlist
1365,localize,ZMUI_BGB_PROJECTILE_VOMITING_FACTORY_CAPS,42,0,||assetlist
1366,localize,ZMUI_BGB_PROJECTILE_VOMITING_HINT,142,0,||assetlist
1367,localize,ZMUI_BGB_PROJECTILE_VOMITING_LOCKED,195,0,||assetlist
1368,localize,ZMUI_BGB_EYE_CANDY,40,0,||assetlist
1369,localize,ZMUI_BGB_EYE_CANDY_CAPS,24,0,||assetlist
1370,localize,ZMUI_BGB_EYE_CANDY_DESC,104,0,||assetlist
1371,localize,ZMUI_BGB_EYE_CANDY_FACTORY_CAPS,32,0,||assetlist
1372,localize,ZMUI_BGB_EYE_CANDY_HINT,92,0,||assetlist
1373,localize,ZMUI_BGB_EYE_CANDY_LOCKED,131,0,||assetlist
1374,localize,ZMUI_BGB_TONE_DEATH,46,0,||assetlist
1375,localize,ZMUI_BGB_TONE_DEATH_CAPS,25,0,||assetlist
1376,localize,ZMUI_BGB_TONE_DEATH_DESC,160,0,||assetlist
1377,localize,ZMUI_BGB_TONE_DEATH_FACTORY_CAPS,33,0,||assetlist
1378,localize,ZMUI_BGB_TONE_DEATH_HINT,126,0,||assetlist
1379,localize,ZMUI_BGB_TONE_DEATH_LOCKED,187,0,||assetlist
1380,localize,ZMUI_DEATHS_CAPS,24,0,||assetlist
1381,localize,ZMUI_DEFAULT_CAPS,26,0,||assetlist
1382,localize,ZMUI_DEFAULT_DESC,62,0,||assetlist
1383,localize,ZMUI_DESC_MAP_ZM_CASTLE,169,0,||assetlist
1384,localize,ZMUI_DESC_MAP_ZM_FACTORY,137,0,||assetlist
1385,localize,ZMUI_DESC_MAP_ZM_ZOD,157,0,||assetlist
1386,localize,ZMUI_DIFFICULTY_CAPS,31,0,||assetlist
1387,localize,ZMUI_DIFFICULTY_DESC,86,0,||assetlist
1388,localize,ZMUI_DIFFICULTY_EASY_CAPS,39,0,||assetlist
1389,localize,ZMUI_DIFFICULTY_NORMAL_CAPS,44,0,||assetlist
1390,localize,ZMUI_DISTANCE_TRAVELED_CAPS,41,0,||assetlist
1391,localize,ZMUI_DLC_NUM,20,0,||assetlist
1392,localize,ZMUI_DOGS_CAPS,34,0,||assetlist
1393,localize,ZMUI_DOGS_DESC,40,0,||assetlist
1394,localize,ZMUI_DOORS_OPENED_CAPS,30,0,||assetlist
1395,localize,ZMUI_DOORS_PURCHASED_CAPS,45,0,||assetlist
1396,localize,ZMUI_DOWNS_CAPS,16,0,||assetlist
1397,localize,ZMUI_FACTORY,23,0,||assetlist
1398,localize,ZMUI_FACTORY_CAPS,28,0,||assetlist
1399,localize,ZMUI_FACTORY_LOC,51,0,||assetlist
1400,localize,ZMUI_FAVORITE_CAPS,35,0,||assetlist
1401,localize,ZMUI_FAVORITE_WEAPON_CAPS,54,0,||assetlist
1402,localize,ZMUI_FIRSTTIME_HOST_DIFFICULTY_DESC,103,0,||assetlist
1403,localize,ZMUI_FIRST_GOBBLEGUM_FREE,78,0,||assetlist
1404,localize,ZMUI_GAMETYPE_USER_COUNT,51,0,||assetlist
1405,localize,ZMUI_GIBS_CAPS,22,0,||assetlist
1406,localize,ZMUI_GRAVITYSPIKE_CRAFTED,63,0,||assetlist
1407,localize,ZMUI_GRAVITYSPIKE_PART_PICKUP,79,0,||assetlist
1408,localize,ZMUI_GRENADE_KILLS_CAPS,46,0,||assetlist
1409,localize,ZMUI_HEADSHOTS_CAPS,42,0,||assetlist
1410,localize,ZMUI_HEADSHOTS_ONLY_CAPS,53,0,||assetlist
1411,localize,ZMUI_HEADSHOTS_ONLY_DESC,125,0,||assetlist
1412,localize,ZMUI_HITS_CAPS,25,0,||assetlist
1413,localize,ZMUI_ISLAND,30,0,||assetlist
1414,localize,ZMUI_KILLS_CAPS,16,0,||assetlist
1415,localize,ZMUI_LEADERBOARDS_DESC,171,0,||assetlist
1416,localize,ZMUI_LEADERBOARDS_LOCKED,62,0,||assetlist
1417,localize,ZMUI_LIQUID_DIVINIUM_SALE_EXPIRATION_DATE_PDT,111,0,||assetlist
1418,localize,ZMUI_LIQUID_DIVINIUM_SALE_EXPIRATION_DATE_PST,111,0,||assetlist
1419,localize,ZMUI_LOCAL_CAPS,29,0,||assetlist
1420,localize,ZMUI_MAGIC_CAPS,29,0,||assetlist
1421,localize,ZMUI_MAGIC_DESC,131,0,||assetlist
1422,localize,ZMUI_MAP_CAPS,24,0,||assetlist
1423,localize,ZMUI_MAP_SELECTION_DESC,73,0,||assetlist
1424,localize,ZMUI_MAP_USER_COUNT,20,0,||assetlist
1425,localize,ZMUI_MEGACHEW_1_TOKEN,51,0,||assetlist
1426,localize,ZMUI_MEGACHEW_2_TOKEN,54,0,||assetlist
1427,localize,ZMUI_MEGACHEW_3_TOKEN,51,0,||assetlist
1428,localize,ZMUI_MEGACHEW_CAPS,26,0,||assetlist
1429,localize,ZMUI_MEGACHEW_DOUBLER,38,0,||assetlist
1430,localize,ZMUI_MEGACHEW_POWER_BOOST,48,0,||assetlist
1431,localize,ZMUI_MEGACHEW_STORE_DESC,80,0,||assetlist
1432,localize,ZMUI_MEGACHEW_STORE_TITLE,26,0,||assetlist
1433,localize,ZMUI_MEGACHEW_VIAL,19,0,||assetlist
1434,localize,ZMUI_MEGACHEW_VIAL_NOTCAPS,46,0,||assetlist
1435,localize,ZMUI_MEGA_BUNDLE,36,0,||assetlist
1436,localize,ZMUI_MISSING_ITEM,46,0,||assetlist
1437,localize,ZMUI_NEW_WEAPON_IN_LOC,63,0,||assetlist
1438,localize,ZMUI_NOT_ENOUGH_COD_POINTS_TO_TRADE,103,0,||assetlist
1439,localize,ZMUI_NO_LEAVE_LOBBY,117,0,||assetlist
1440,localize,ZMUI_PERCENT,18,0,||assetlist
1441,localize,ZMUI_PERCENT_OFF,31,0,||assetlist
1442,localize,ZMUI_PERKS_DRANK_CAPS,27,0,||assetlist
1443,localize,ZMUI_PICKED_UP_SPRAYER,57,0,||assetlist
1444,localize,ZMUI_PLAYER_MATCH_DESC,201,0,||assetlist
1445,localize,ZMUI_PLAYER_MESSAGE,208,0,||assetlist
1446,localize,ZMUI_PLAYER_NUM_1,21,0,||assetlist
1447,localize,ZMUI_PLAYER_NUM_2,21,0,||assetlist
1448,localize,ZMUI_PLAYER_NUM_3,21,0,||assetlist
1449,localize,ZMUI_PLAYER_NUM_4,21,0,||assetlist
1450,localize,ZMUI_PLAYTEST_CAPS,38,0,||assetlist
1451,localize,ZMUI_PRESENCE_ZM_CASTLE,40,0,||assetlist
1452,localize,ZMUI_PURCHASE_VIAL,40,0,||assetlist
1453,localize,ZMUI_PURCHASE_VIALS,74,0,||assetlist
1454,localize,ZMUI_RAYGUN_1_CAPS,33,0,||assetlist
1455,localize,ZMUI_RAYGUN_2_CAPS,34,0,||assetlist
1456,localize,ZMUI_READYUP_DESC,60,0,||assetlist
1457,localize,ZMUI_REVIVE,12,0,||assetlist
1458,localize,ZMUI_REVIVES_CAPS,18,0,||assetlist
1459,localize,ZMUI_SHIELD_CRAFTED,54,0,||assetlist
1460,localize,ZMUI_SHIELD_PART_PICKUP,46,0,||assetlist
1461,localize,ZMUI_SOLO_PLAY_CAPS,36,0,||assetlist
1462,localize,ZMUI_SOLO_PLAY_DESC,156,0,||assetlist
1463,localize,ZMUI_SPEICAL_PROMOTION_CAPS,56,0,||assetlist
1464,localize,ZMUI_STANDARD,23,0,||assetlist
1465,localize,ZMUI_STANDARD_CAPS,28,0,||assetlist
1466,localize,ZMUI_STARTING_ROUND_CAPS,44,0,||assetlist
1467,localize,ZMUI_STARTING_ROUND_DESC,104,0,||assetlist
1468,localize,ZMUI_START_LOCATION_USER_COUNT,31,0,||assetlist
1469,localize,ZMUI_START_MATCH_DESC,41,0,||assetlist
1470,localize,ZMUI_START_MATCH_DUALVIEW_DISABLED_DESC,150,0,||assetlist
1471,localize,ZMUI_START_MATCH_MAX_TOTAL_PLAYERS_DESC,116,0,||assetlist
1472,localize,ZMUI_START_MATCH_MIN_TEAM_PLAYERS_DESC,137,0,||assetlist
1473,localize,ZMUI_START_MATCH_MIN_TOTAL_PLAYERS_DESC,122,0,||assetlist
1474,localize,ZMUI_START_MATCH_STEREOSCOPIC3D_DISABLED_DESC,168,0,||assetlist
1475,localize,ZMUI_SURVIVAL,23,0,||assetlist
1476,localize,ZMUI_THEATER_DESC,176,0,||assetlist
1477,localize,ZMUI_TOTAL_SHOTS_CAPS,35,0,||assetlist
1478,localize,ZMUI_TRADE_CODPOINTS_FOR_VIALS_DESC,100,0,||assetlist
1479,localize,ZMUI_TRADE_CONFIRMATION_DESC,108,0,||assetlist
1480,localize,ZMUI_TRADING_COD_POINTS_FOR_VIALS,74,0,||assetlist
1481,localize,ZMUI_UPLOAD_MOVIE,85,0,||assetlist
